user_id,skill_name,p_knowledge
14.0,teorema_pythagoras,0.15882352941270705
14.0,trigonometri,0.15882352941176872
14.0,turunan,0.15882352941176872
15.0,aljabar_dasar,0.15882352941176495
15.0,aritmatika_sosial,0.15882352941176872
15.0,bangun_ruang,0.15882352941176872
15.0,bilangan_bulat,0.15882352942618302
15.0,fungsi_kuadrat,0.15882352941270705
15.0,himpunan,0.1588235294118263
15.0,integral,0.15882352942618302
15.0,limit,0.15882352941270705
15.0,matriks,0.15882352941176495
15.0,perbandingan,0.15882352942618302
15.0,sistem_persamaan_linear,0.15882352942618302
15.0,statistika_dasar,0.1588235294118263
15.0,teorema_pythagoras,0.15882352942618302
15.0,trigonometri,0.15882352941176872
16.0,aljabar_dasar,0.24882118832756467
16.0,aritmatika_sosial,0.15882352942618302
16.0,bilangan_bulat,0.9999999998407003
16.0,eksponen_logaritma,0.15882352941270705
16.0,fungsi_kuadrat,0.15882352941270705
16.0,himpunan,0.15882352942618302
16.0,integral,0.15882352941270705
16.0,limit,0.15882352942618302
16.0,matriks,0.1588235294118263
16.0,peluang_dasar,0.15882352941270705
16.0,persamaan_linear_satu_variabel,0.6501566800533469
16.0,statistika_dasar,0.15882352941176495
16.0,trigonometri,0.15882352941176872
16.0,turunan,0.15882352941176872
17.0,aritmatika_sosial,0.15882352941270705
17.0,barisan_deret,0.15882352941270705
17.0,bilangan_bulat,0.9999967378804235
17.0,fungsi_kuadrat,0.15882352941176872
17.0,himpunan,0.15882352941270705
17.0,integral,0.15882352941270705
17.0,limit,0.15882352941270705
17.0,peluang_dasar,0.1588235294118263
17.0,perbandingan,0.9545465213880557
17.0,persamaan_linear_satu_variabel,0.24951719893057078
17.0,sistem_persamaan_linear,0.15882352941176872
17.0,teorema_pythagoras,0.1588506200517642
17.0,trigonometri,0.15882352941176495
17.0,turunan,0.15882352941176495
18.0,aljabar_dasar,0.9996892147202281
18.0,aritmatika_sosial,0.1588235294118263
18.0,bangun_ruang,0.1588235294118263
18.0,barisan_deret,0.15882352941270705
18.0,bilangan_bulat,0.999995394820537
18.0,eksponen_logaritma,0.1588235294118263
18.0,himpunan,0.6957446921459554
18.0,integral,0.15882352942618302
18.0,matriks,0.15882352942618302
18.0,peluang_dasar,0.15882352942618302
18.0,sistem_persamaan_linear,0.15882352942618302
18.0,statistika_dasar,0.1588235294118263
18.0,teorema_pythagoras,0.1588235294118263
18.0,trigonometri,0.15882352941270705
18.0,turunan,0.15882352941176872
19.0,aritmatika_sosial,0.1588235294118263
19.0,barisan_deret,0.15882352941176872
19.0,eksponen_logaritma,0.15882352942618302
19.0,fungsi_kuadrat,0.15882352941270705
19.0,himpunan,0.15882352941270705
19.0,integral,0.15882352941270705
19.0,peluang_dasar,0.15882352942618302
19.0,perbandingan,0.2458117910202285
19.0,persamaan_linear_satu_variabel,0.6957446808721462
19.0,sistem_persamaan_linear,0.15882352941176495
19.0,statistika_dasar,0.15882352942618302
19.0,teorema_pythagoras,0.1588235294118263
19.0,trigonometri,0.15882352941176495
19.0,turunan,0.1588235294118263
20.0,aljabar_dasar,0.15923778787898807
20.0,aritmatika_sosial,0.15882529993402855
20.0,bangun_ruang,0.1588235294118263
20.0,barisan_deret,0.15882352941176872
20.0,bilangan_bulat,0.9544358405367502
20.0,fungsi_kuadrat,0.1588235294118263
20.0,himpunan,0.15882352941176872
20.0,integral,0.15882352941176872
20.0,persamaan_linear_satu_variabel,0.29878292297137443
20.0,sistem_persamaan_linear,0.15882352941176495
20.0,statistika_dasar,0.15882352941176872
20.0,trigonometri,0.15882352941270705
20.0,turunan,0.15882352941176495
21.0,aritmatika_sosial,0.9986195115273904
21.0,bangun_ruang,0.15882352942618302
21.0,barisan_deret,0.15882352941176872
21.0,himpunan,0.9996183082219134
21.0,integral,0.15882352941176872
21.0,limit,0.1588235294118263
21.0,persamaan_linear_satu_variabel,0.9995755259305732
21.0,sistem_persamaan_linear,0.15882352941176872
21.0,teorema_pythagoras,0.15923779018110648
21.0,trigonometri,0.15882352941270705
22.0,aljabar_dasar,0.9971531442372706
22.0,aritmatika_sosial,0.15882352941270705
22.0,bangun_ruang,0.15882352942618302
22.0,barisan_deret,0.15882352941176495
22.0,bilangan_bulat,0.9999871671469788
22.0,eksponen_logaritma,0.15882352942618302
22.0,fungsi_kuadrat,0.15882352942618302
22.0,himpunan,0.15882352942618302
22.0,limit,0.15882352941176872
22.0,matriks,0.15882352941270705
22.0,peluang_dasar,0.15882352941176872
22.0,perbandingan,0.6957446808721462
22.0,persamaan_linear_satu_variabel,0.16513685593224453
22.0,statistika_dasar,0.15882352941270705
22.0,teorema_pythagoras,0.15882352942618302
22.0,turunan,0.15882352941176872
23.0,aljabar_dasar,0.9626963422042677
23.0,bangun_ruang,0.15882352941270705
23.0,barisan_deret,0.15882352941270705
23.0,bilangan_bulat,0.9999675145927883
23.0,fungsi_kuadrat,0.15882352941176495
23.0,himpunan,0.15882352942618302
23.0,integral,0.15882352941176495
23.0,limit,0.15882352941176495
23.0,matriks,0.1588235294118263
23.0,perbandingan,0.1588235369758942
23.0,persamaan_linear_satu_variabel,0.6957446808721462
23.0,statistika_dasar,0.15882352941176495
24.0,aljabar_dasar,0.15882352942618302
24.0,aritmatika_sosial,0.15882352942618302
24.0,bangun_ruang,0.15882352942618302
24.0,barisan_deret,0.15882352941270705
24.0,eksponen_logaritma,0.15882352941270705
24.0,fungsi_kuadrat,0.15882352941176495
24.0,himpunan,0.15882352941270705
24.0,integral,0.15882352942618302
24.0,peluang_dasar,0.1588235294118263
24.0,perbandingan,0.15882352942618302
24.0,sistem_persamaan_linear,0.15882352941176872
24.0,statistika_dasar,0.15882352941270705
24.0,teorema_pythagoras,0.15882352942618302
24.0,trigonometri,0.15882352941176495
24.0,turunan,0.15882352941270705
25.0,aljabar_dasar,0.9999999809230825
25.0,bangun_ruang,0.15882352941176872
25.0,barisan_deret,0.15882352941176872
25.0,fungsi_kuadrat,0.1588235294118263
25.0,himpunan,0.15882352942618302
25.0,integral,0.15882352942618302
25.0,limit,0.1588235294118263
25.0,matriks,0.15882352942618302
25.0,persamaan_linear_satu_variabel,0.16511735805355915
25.0,statistika_dasar,0.15882352941270705
25.0,teorema_pythagoras,0.15882352941270705
25.0,turunan,0.15882352941176495
26.0,aljabar_dasar,0.9957502539995164
26.0,aritmatika_sosial,0.1588235369758942
26.0,bilangan_bulat,0.9999999982174822
26.0,eksponen_logaritma,0.15882352941176495
26.0,fungsi_kuadrat,0.15882352942618302
26.0,himpunan,0.15923779018110648
26.0,integral,0.15882352942618302
26.0,matriks,0.1588235294118263
26.0,perbandingan,0.245811789038816
26.0,persamaan_linear_satu_variabel,0.6957472699278572
26.0,statistika_dasar,0.15882352941176495
26.0,teorema_pythagoras,0.15882352941176495
26.0,turunan,0.15882352941270705
27.0,aljabar_dasar,0.15923778772852282
27.0,bilangan_bulat,0.9957499393972606
27.0,eksponen_logaritma,0.15882352941270705
27.0,fungsi_kuadrat,0.1588235294118263
27.0,himpunan,0.15882352942618302
27.0,integral,0.15882352941176872
27.0,limit,0.15882352941270705
27.0,matriks,0.15882352941176495
27.0,peluang_dasar,0.15882352941176495
27.0,persamaan_linear_satu_variabel,0.15882352941270705
27.0,statistika_dasar,0.15882352941270705
27.0,teorema_pythagoras,0.15882352941270705
28.0,bangun_ruang,0.15882352942618302
28.0,barisan_deret,0.1588235294118263
28.0,bilangan_bulat,0.9999999712083314
28.0,eksponen_logaritma,0.15882352941270705
28.0,fungsi_kuadrat,0.15882352941176495
28.0,himpunan,0.1588235294118263
28.0,integral,0.15882352941270705
28.0,matriks,0.15882352941176495
28.0,peluang_dasar,0.15882352941176872
28.0,perbandingan,0.15885061774752507
28.0,sistem_persamaan_linear,0.15882352942618302
28.0,teorema_pythagoras,0.1588235294118263
28.0,trigonometri,0.15882352941176872
29.0,aljabar_dasar,0.23237458146655599
29.0,aritmatika_sosial,0.15882352941176495
29.0,barisan_deret,0.1588235294118263
29.0,bilangan_bulat,0.9995926959729667
29.0,fungsi_kuadrat,0.15882352941270705
29.0,himpunan,0.15882352942618302
29.0,integral,0.15882352941176872
29.0,limit,0.15882352941270705
29.0,matriks,0.15882352941176495
29.0,peluang_dasar,0.15882352941176872
29.0,perbandingan,0.16511736032359203
29.0,persamaan_linear_satu_variabel,0.1638405381040603
29.0,statistika_dasar,0.15882352941176872
29.0,teorema_pythagoras,0.15882352941176495
29.0,turunan,0.15882352941176495
30.0,aljabar_dasar,0.1588253023995067
30.0,aritmatika_sosial,0.9965372778717658
30.0,bangun_ruang,0.15882352941270705
30.0,barisan_deret,0.15882352942618302
30.0,bilangan_bulat,0.9999999800762003
30.0,eksponen_logaritma,0.15882352941270705
30.0,fungsi_kuadrat,0.15882352941176495
30.0,himpunan,0.15882352941176872
30.0,integral,0.1588235294118263
30.0,limit,0.1588235294118263
30.0,matriks,0.15882352941176495
30.0,perbandingan,0.6957856305873439
30.0,sistem_persamaan_linear,0.1588235294118263
30.0,statistika_dasar,0.1588235294118263
30.0,teorema_pythagoras,0.15882352942618302
30.0,turunan,0.15882352941270705
31.0,aritmatika_sosial,0.6957446808524417
31.0,barisan_deret,0.1588235294118263
31.0,bilangan_bulat,0.9999999983144934
31.0,himpunan,0.2458117890467293
31.0,integral,0.1588235294118263
31.0,limit,0.1588235294118263
31.0,perbandingan,0.15882352941270705
31.0,persamaan_linear_satu_variabel,0.9999836085315673
31.0,statistika_dasar,0.1588235294118263
31.0,teorema_pythagoras,0.15882352941270705
31.0,trigonometri,0.1588235294118263
31.0,turunan,0.15882352941176872
32.0,aljabar_dasar,0.999999707219764
32.0,aritmatika_sosial,0.6957446811736256
32.0,bangun_ruang,0.1588235294118263
32.0,barisan_deret,0.15882352942618302
32.0,bilangan_bulat,0.9999999999889951
32.0,eksponen_logaritma,0.1588236451330872
32.0,fungsi_kuadrat,0.15882352941176495
32.0,himpunan,0.6963513869124212
32.0,integral,0.15882352942618302
32.0,limit,0.15882352941176872
32.0,perbandingan,0.9983094320141105
32.0,statistika_dasar,0.15882352941270705
32.0,teorema_pythagoras,0.16511736032359203
33.0,bangun_ruang,0.15882352941270705
33.0,barisan_deret,0.15882352941270705
33.0,eksponen_logaritma,0.15882352942618302
33.0,himpunan,0.15882352942618302
33.0,integral,0.1588235294118263
33.0,matriks,0.15882352942618302
33.0,peluang_dasar,0.15882352941270705
33.0,perbandingan,0.9997838132435231
33.0,sistem_persamaan_linear,0.15882352942618302
33.0,statistika_dasar,0.1588235294118263
33.0,trigonometri,0.1588235294118263
33.0,turunan,0.1588235294118263
34.0,aljabar_dasar,0.9625942452720643
34.0,aritmatika_sosial,0.15882352942618302
34.0,bangun_ruang,0.15882352941270705
34.0,barisan_deret,0.15882352941270705
34.0,himpunan,0.15882352941176872
34.0,limit,0.15882352941176495
34.0,peluang_dasar,0.15882352941176872
34.0,perbandingan,0.15882352941176872
34.0,persamaan_linear_satu_variabel,0.6957446808524417
34.0,sistem_persamaan_linear,0.15882352941176872
34.0,trigonometri,0.15882352941176872
34.0,turunan,0.1588235294118263
35.0,aljabar_dasar,0.9999997815587466
35.0,aritmatika_sosial,0.7519434306969641
35.0,eksponen_logaritma,0.15882352941270705
35.0,fungsi_kuadrat,0.15882352942618302
35.0,himpunan,0.15882352941176495
35.0,integral,0.15882352941270705
35.0,limit,0.15882352941270705
35.0,matriks,0.1588235294118263
35.0,peluang_dasar,0.15882352941176495
35.0,persamaan_linear_satu_variabel,0.9999723398642789
35.0,sistem_persamaan_linear,0.15882352941176872
35.0,statistika_dasar,0.15882352941176495
35.0,teorema_pythagoras,0.15882352941176872
35.0,turunan,0.1588235294118263
36.0,bangun_ruang,0.6957446808511539
36.0,barisan_deret,0.1588235294118263
36.0,bilangan_bulat,0.9996892147202281
36.0,fungsi_kuadrat,0.15882352941176872
36.0,himpunan,0.1588235294118263
36.0,integral,0.15882352941270705
36.0,perbandingan,0.15882530009512885
36.0,sistem_persamaan_linear,0.15882352941176872
36.0,statistika_dasar,0.6957446808510697
36.0,teorema_pythagoras,0.15882352941176495
36.0,turunan,0.15882352941176495
37.0,aritmatika_sosial,0.9625942452687356
37.0,bangun_ruang,0.1588235294118263
37.0,bilangan_bulat,0.9999998662740998
37.0,eksponen_logaritma,0.15882352942618302
37.0,fungsi_kuadrat,0.15882352941176872
37.0,himpunan,0.1588235294118263
37.0,integral,0.15882352942618302
37.0,limit,0.15882352942618302
37.0,perbandingan,0.49866583280727833
37.0,persamaan_linear_satu_variabel,0.9640977716984308
37.0,sistem_persamaan_linear,0.15882352942618302
37.0,statistika_dasar,0.1588506175870778
37.0,teorema_pythagoras,0.6957446921459554
37.0,trigonometri,0.15882352941176495
37.0,turunan,0.1588235294118263
38.0,aljabar_dasar,0.15882352942618302
38.0,aritmatika_sosial,0.15882352941176495
38.0,bangun_ruang,0.1588235294118263
38.0,barisan_deret,0.15882352941176872
38.0,bilangan_bulat,0.9625942738550715
38.0,eksponen_logaritma,0.15882352941270705
38.0,fungsi_kuadrat,0.15882352941176872
38.0,himpunan,0.15882352941176872
38.0,limit,0.15882352941176872
38.0,peluang_dasar,0.15882352941176495
38.0,perbandingan,0.15882352941176495
38.0,sistem_persamaan_linear,0.15882352941176872
38.0,statistika_dasar,0.15882352942618302
38.0,trigonometri,0.15882352941176872
39.0,aritmatika_sosial,0.1592377877186885
39.0,bangun_ruang,0.15882352941176872
39.0,barisan_deret,0.15882352941176872
39.0,eksponen_logaritma,0.1588235294118263
39.0,fungsi_kuadrat,0.15882352941270705
39.0,himpunan,0.1588235294118263
39.0,integral,0.15882352941176495
39.0,matriks,0.15882352941176495
39.0,peluang_dasar,0.15882352942618302
39.0,perbandingan,0.9625942452687356
39.0,persamaan_linear_satu_variabel,0.7924969472324093
39.0,sistem_persamaan_linear,0.15882352942618302
39.0,statistika_dasar,0.15882352941176495
39.0,teorema_pythagoras,0.15882352941176495
39.0,trigonometri,0.1588235294118263
39.0,turunan,0.15882352941176872
40.0,aljabar_dasar,0.9965381274369112
40.0,aritmatika_sosial,0.15923779018110648
40.0,barisan_deret,0.15882352942618302
40.0,bilangan_bulat,0.9994870194892882
40.0,eksponen_logaritma,0.15882352941176872
40.0,himpunan,0.16511735805355915
40.0,integral,0.15882352942618302
40.0,limit,0.15882352941270705
40.0,matriks,0.15882352941176872
40.0,peluang_dasar,0.15882352941176872
40.0,persamaan_linear_satu_variabel,0.27066069418434224
40.0,statistika_dasar,0.15882352941270705
40.0,trigonometri,0.1588235294118263
40.0,turunan,0.15882352941176495
41.0,aljabar_dasar,0.9999999881355873
41.0,aritmatika_sosial,0.6957448536628139
41.0,bangun_ruang,0.15882352941270705
41.0,barisan_deret,0.15882352941270705
41.0,bilangan_bulat,0.9999999998770049
41.0,himpunan,0.6588881489235315
41.0,integral,0.15882352941176872
41.0,limit,0.15882352941176495
41.0,matriks,0.1588235294118263
41.0,perbandingan,0.9771653786469918
41.0,persamaan_linear_satu_variabel,0.9997467749370836
41.0,sistem_persamaan_linear,0.1588235294118263
41.0,statistika_dasar,0.1588235294118263
41.0,teorema_pythagoras,0.6957842853030741
41.0,turunan,0.1588235294118263
42.0,aljabar_dasar,0.991968644869047
42.0,aritmatika_sosial,0.15882352941176872
42.0,bilangan_bulat,0.9823938929344803
42.0,eksponen_logaritma,0.15882352941270705
42.0,fungsi_kuadrat,0.15882352941176495
42.0,himpunan,0.6957446811736256
42.0,integral,0.15882352941176495
42.0,limit,0.15882352941176872
42.0,matriks,0.15882352941176495
42.0,peluang_dasar,0.15882352941176872
42.0,persamaan_linear_satu_variabel,0.15882352942618302
42.0,sistem_persamaan_linear,0.15882352941176495
42.0,teorema_pythagoras,0.15882352941176495
42.0,trigonometri,0.15882352941270705
42.0,turunan,0.15882352941176872
43.0,aritmatika_sosial,0.15923779018110648
43.0,barisan_deret,0.15882352942618302
43.0,bilangan_bulat,0.999972185599319
43.0,fungsi_kuadrat,0.15882352941176872
43.0,himpunan,0.288582021830336
43.0,limit,0.1588235294118263
43.0,matriks,0.15923778787898807
43.0,peluang_dasar,0.15882352941176872
43.0,perbandingan,0.15882352941176872
43.0,persamaan_linear_satu_variabel,0.977203481873121
43.0,sistem_persamaan_linear,0.1588235294118263
43.0,teorema_pythagoras,0.15882352941270705
43.0,trigonometri,0.15882352941270705
43.0,turunan,0.15882352942618302
44.0,aljabar_dasar,0.9999997667769537
44.0,aritmatika_sosial,0.24951719893057078
44.0,bangun_ruang,0.15882352942618302
44.0,barisan_deret,0.15882352942618302
44.0,fungsi_kuadrat,0.15882352942618302
44.0,himpunan,0.6501566074392686
44.0,integral,0.1588235294118263
44.0,limit,0.15882352941270705
44.0,matriks,0.15882352941270705
44.0,peluang_dasar,0.15882352942618302
44.0,perbandingan,0.15882352941270705
44.0,persamaan_linear_satu_variabel,0.9822611664519493
44.0,statistika_dasar,0.15882352941176872
44.0,turunan,0.15882352942618302
45.0,aritmatika_sosial,0.15882352942618302
45.0,bangun_ruang,0.1588235294118263
45.0,barisan_deret,0.15882352941176495
45.0,bilangan_bulat,0.1588235294118263
45.0,eksponen_logaritma,0.1588235294118263
45.0,fungsi_kuadrat,0.15882352942618302
45.0,himpunan,0.15882352942618302
45.0,integral,0.15882352941176872
45.0,limit,0.15882352941176495
45.0,perbandingan,0.1588235294118263
45.0,sistem_persamaan_linear,0.15882352941270705
45.0,statistika_dasar,0.15882352942618302
45.0,teorema_pythagoras,0.15882352941176495
45.0,trigonometri,0.1588235294118263
45.0,turunan,0.15882352941270705
46.0,aritmatika_sosial,0.16511735789549373
46.0,bangun_ruang,0.15882352942618302
46.0,barisan_deret,0.1588235294118263
46.0,bilangan_bulat,0.9999999809230825
46.0,eksponen_logaritma,0.15882352941176872
46.0,fungsi_kuadrat,0.1588235294118263
46.0,himpunan,0.1588235294118263
46.0,integral,0.15882352941176872
46.0,limit,0.15882352942618302
46.0,peluang_dasar,0.15882352941176872
46.0,perbandingan,0.15882352941176872
46.0,persamaan_linear_satu_variabel,0.1651174683122849
46.0,sistem_persamaan_linear,0.15882352942618302
46.0,statistika_dasar,0.15882352941176872
46.0,trigonometri,0.15882352941176872
46.0,turunan,0.15882352941270705
47.0,aritmatika_sosial,0.15882352941270705
47.0,bangun_ruang,0.1588235294118263
47.0,barisan_deret,0.15882352941270705
47.0,bilangan_bulat,0.9999999999889951
47.0,eksponen_logaritma,0.15882352942618302
47.0,fungsi_kuadrat,0.15882352942618302
47.0,himpunan,0.15882352941270705
47.0,integral,0.15882352942618302
47.0,matriks,0.15882352941176872
47.0,peluang_dasar,0.15882352941176872
47.0,perbandingan,0.9393556868796301
47.0,sistem_persamaan_linear,0.15882352941176495
47.0,teorema_pythagoras,0.15882352942618302
47.0,trigonometri,0.1588235294118263
48.0,aljabar_dasar,0.9942959490792356
48.0,bangun_ruang,0.15882352941270705
48.0,barisan_deret,0.15882352941176872
48.0,eksponen_logaritma,0.15882352941176495
48.0,fungsi_kuadrat,0.15882352942618302
48.0,himpunan,0.6957446811736256
48.0,integral,0.15882352941176495
48.0,matriks,0.6957446808511539
48.0,peluang_dasar,0.15882352942618302
48.0,persamaan_linear_satu_variabel,0.9964274838153963
48.0,statistika_dasar,0.16511735790519097
48.0,teorema_pythagoras,0.15882352941270705
48.0,trigonometri,0.15882352941176872
48.0,turunan,0.15882352941176495
49.0,bangun_ruang,0.15882352941176872
49.0,barisan_deret,0.15882352941176872
49.0,bilangan_bulat,0.9999999983144934
49.0,fungsi_kuadrat,0.15882352941176872
49.0,himpunan,0.1588708256366778
49.0,limit,0.15882352941176872
49.0,matriks,0.15882352941176872
49.0,peluang_dasar,0.1588235294118263
49.0,perbandingan,0.1588895686453296
49.0,persamaan_linear_satu_variabel,0.7683522934285952
49.0,sistem_persamaan_linear,0.15882352941176872
49.0,statistika_dasar,0.15882364529354476
49.0,teorema_pythagoras,0.15882352942618302
49.0,trigonometri,0.15882352942618302
