user_id,skill_name,correct,p_knowledge,pred_correct
2.0,eksponen_logaritma,0,0.15900844260822705,1
2.0,eksponen_logaritma,0,0.15883561772525293,0
2.0,eksponen_logaritma,0,0.15882431950822576,1
2.0,eksponen_logaritma,0,0.15882358105210162,0
2.0,eksponen_logaritma,0,0.1588235327869503,0
2.0,eksponen_logaritma,0,0.15882352963236504,0
2.0,eksponen_logaritma,0,0.15882352942618302,0
2.0,eksponen_logaritma,0,0.15882352941270705,0
2.0,eksponen_logaritma,0,0.1588235294118263,0
2.0,fungsi_kuadrat,0,0.16164383561643833,1
2.0,fungsi_kuadrat,0,0.15900844260822705,1
2.0,fungsi_kuadrat,0,0.15883561772525293,0
2.0,fungsi_kuadrat,0,0.15882431950822576,0
2.0,fungsi_kuadrat,0,0.15882358105210162,0
2.0,fungsi_kuadrat,0,0.1588235327869503,0
2.0,fungsi_kuadrat,0,0.15882352963236504,0
2.0,fungsi_kuadrat,0,0.15882352942618302,0
2.0,fungsi_kuadrat,0,0.15882352941270705,0
2.0,fungsi_kuadrat,0,0.1588235294118263,0
2.0,fungsi_kuadrat,0,0.15882352941176872,1
2.0,himpunan,0,0.16164383561643833,0
2.0,himpunan,0,0.15900844260822705,0
2.0,himpunan,0,0.15883561772525293,0
2.0,himpunan,0,0.15882431950822576,0
2.0,himpunan,0,0.15882358105210162,0
2.0,himpunan,0,0.1588235327869503,0
2.0,himpunan,0,0.15882352963236504,1
2.0,himpunan,0,0.15882352942618302,1
2.0,himpunan,0,0.15882352941270705,0
2.0,himpunan,0,0.1588235294118263,0
2.0,himpunan,0,0.15882352941176872,0
2.0,himpunan,0,0.15882352941176495,0
2.0,integral,0,0.16164383561643833,0
2.0,integral,0,0.15900844260822705,0
2.0,integral,0,0.15883561772525293,0
2.0,integral,0,0.15882431950822576,0
2.0,integral,0,0.15882358105210162,0
2.0,integral,0,0.1588235327869503,1
2.0,integral,0,0.15882352963236504,0
2.0,integral,0,0.15882352942618302,0
2.0,integral,0,0.15882352941270705,0
2.0,integral,0,0.1588235294118263,1
2.0,limit,0,0.16164383561643833,0
2.0,limit,0,0.15900844260822705,1
2.0,limit,0,0.15883561772525293,1
2.0,limit,0,0.15882431950822576,1
2.0,limit,0,0.15882358105210162,1
2.0,limit,0,0.1588235327869503,0
2.0,limit,0,0.15882352963236504,0
2.0,limit,0,0.15882352942618302,0
2.0,limit,0,0.15882352941270705,1
2.0,limit,0,0.1588235294118263,0
2.0,matriks,0,0.16164383561643833,1
2.0,matriks,0,0.15900844260822705,0
2.0,matriks,0,0.15883561772525293,0
2.0,matriks,0,0.15882431950822576,0
2.0,matriks,0,0.15882358105210162,0
2.0,matriks,0,0.1588235327869503,0
2.0,matriks,0,0.15882352963236504,1
2.0,matriks,0,0.15882352942618302,0
2.0,matriks,0,0.15882352941270705,0
2.0,matriks,0,0.1588235294118263,0
2.0,matriks,0,0.15882352941176872,1
2.0,peluang_dasar,0,0.16164383561643833,0
2.0,peluang_dasar,0,0.15900844260822705,0
2.0,peluang_dasar,0,0.15883561772525293,1
2.0,peluang_dasar,0,0.15882431950822576,0
2.0,peluang_dasar,0,0.15882358105210162,1
2.0,peluang_dasar,0,0.1588235327869503,0
2.0,peluang_dasar,0,0.15882352963236504,1
2.0,peluang_dasar,0,0.15882352942618302,0
2.0,peluang_dasar,0,0.15882352941270705,0
2.0,peluang_dasar,0,0.1588235294118263,0
2.0,peluang_dasar,0,0.15882352941176872,0
2.0,perbandingan,0,0.16164383561643833,0
2.0,perbandingan,0,0.15900844260822705,0
2.0,perbandingan,0,0.15883561772525293,0
2.0,perbandingan,0,0.15882431950822576,0
2.0,perbandingan,1,0.6957458361268791,1
2.0,perbandingan,0,0.24581225299635368,0
2.0,perbandingan,0,0.16511739505509362,0
2.0,perbandingan,0,0.15923779018110648,0
2.0,perbandingan,1,0.6963495067204574,1
2.0,perbandingan,0,0.24605509127939457,0
2.0,perbandingan,1,0.792702652841825,1
2.0,perbandingan,1,0.9772288226709103,1
2.0,sistem_persamaan_linear,0,0.16164383561643833,0
2.0,sistem_persamaan_linear,0,0.15900844260822705,0
2.0,sistem_persamaan_linear,0,0.15883561772525293,0
2.0,sistem_persamaan_linear,0,0.15882431950822576,0
2.0,sistem_persamaan_linear,0,0.15882358105210162,0
2.0,sistem_persamaan_linear,0,0.1588235327869503,0
2.0,sistem_persamaan_linear,0,0.15882352963236504,1
2.0,sistem_persamaan_linear,0,0.15882352942618302,0
2.0,statistika_dasar,0,0.16164383561643833,1
2.0,statistika_dasar,0,0.15900844260822705,0
2.0,statistika_dasar,0,0.15883561772525293,1
2.0,statistika_dasar,0,0.15882431950822576,0
2.0,statistika_dasar,0,0.15882358105210162,1
2.0,statistika_dasar,0,0.1588235327869503,0
2.0,statistika_dasar,0,0.15882352963236504,0
2.0,statistika_dasar,0,0.15882352942618302,0
2.0,trigonometri,0,0.16164383561643833,0
2.0,trigonometri,0,0.15900844260822705,0
2.0,trigonometri,0,0.15883561772525293,0
2.0,trigonometri,0,0.15882431950822576,0
2.0,trigonometri,0,0.15882358105210162,0
2.0,trigonometri,0,0.1588235327869503,0
2.0,trigonometri,0,0.15882352963236504,1
2.0,trigonometri,0,0.15882352942618302,0
2.0,trigonometri,0,0.15882352941270705,0
2.0,trigonometri,0,0.1588235294118263,0
2.0,trigonometri,0,0.15882352941176872,1
2.0,trigonometri,0,0.15882352941176495,1
2.0,turunan,0,0.16164383561643833,0
2.0,turunan,0,0.15900844260822705,0
2.0,turunan,0,0.15883561772525293,0
2.0,turunan,0,0.15882431950822576,0
2.0,turunan,0,0.15882358105210162,1
2.0,turunan,0,0.1588235327869503,1
2.0,turunan,0,0.15882352963236504,0
2.0,turunan,0,0.15882352942618302,0
2.0,turunan,0,0.15882352941270705,0
2.0,turunan,0,0.1588235294118263,0
3.0,aljabar_dasar,1,0.7481481481481481,1
3.0,aljabar_dasar,0,0.2704067321178121,0
3.0,aljabar_dasar,1,0.8119865634832893,0
3.0,aljabar_dasar,1,0.9797755339302199,1
3.0,aljabar_dasar,1,0.9981570940671969,1
3.0,aljabar_dasar,1,0.9998348360751276,1
3.0,aljabar_dasar,1,0.9999852199909791,1
3.0,aljabar_dasar,1,0.999998677560652,0
3.0,aljabar_dasar,1,0.9999998816763394,1
3.0,aljabar_dasar,1,0.999999989413145,1
3.0,aljabar_dasar,1,0.999999999052755,1
3.0,aljabar_dasar,1,0.9999999999152466,1
3.0,aritmatika_sosial,0,0.16164383561643833,0
3.0,aritmatika_sosial,0,0.15900844260822705,0
3.0,aritmatika_sosial,0,0.15883561772525293,0
3.0,aritmatika_sosial,1,0.695762355611335,0
3.0,aritmatika_sosial,1,0.9625972309897541,1
3.0,aritmatika_sosial,0,0.6501736774536325,1
3.0,aritmatika_sosial,0,0.22955143925027596,1
3.0,aritmatika_sosial,0,0.1638405381040603,0
3.0,aritmatika_sosial,0,0.15915327663739537,1
3.0,bangun_ruang,0,0.16164383561643833,0
3.0,bangun_ruang,0,0.15900844260822705,0
3.0,bangun_ruang,0,0.15883561772525293,0
3.0,bangun_ruang,0,0.15882431950822576,0
3.0,bangun_ruang,0,0.15882358105210162,0
3.0,bangun_ruang,0,0.1588235327869503,0
3.0,bangun_ruang,0,0.15882352963236504,1
3.0,bangun_ruang,0,0.15882352942618302,0
3.0,bangun_ruang,0,0.15882352941270705,0
3.0,bilangan_bulat,1,0.7481481481481481,1
3.0,bilangan_bulat,1,0.9709109209864116,1
3.0,bilangan_bulat,1,0.9973277418793377,1
3.0,bilangan_bulat,1,0.9997603301779576,1
3.0,bilangan_bulat,1,0.9999785512585293,1
3.0,bilangan_bulat,1,0.9999980808652489,1
3.0,bilangan_bulat,1,0.9999998282876484,1
3.0,bilangan_bulat,1,0.9999999846362609,1
3.0,eksponen_logaritma,0,0.16164383561643833,0
3.0,eksponen_logaritma,0,0.15900844260822705,0
3.0,eksponen_logaritma,0,0.15883561772525293,0
3.0,eksponen_logaritma,0,0.15882431950822576,0
3.0,eksponen_logaritma,0,0.15882358105210162,1
3.0,eksponen_logaritma,0,0.1588235327869503,0
3.0,eksponen_logaritma,0,0.15882352963236504,0
3.0,eksponen_logaritma,0,0.15882352942618302,0
3.0,eksponen_logaritma,0,0.15882352941270705,0
3.0,fungsi_kuadrat,0,0.16164383561643833,0
3.0,fungsi_kuadrat,0,0.15900844260822705,0
3.0,fungsi_kuadrat,0,0.15883561772525293,0
3.0,fungsi_kuadrat,0,0.15882431950822576,0
3.0,fungsi_kuadrat,0,0.15882358105210162,0
3.0,fungsi_kuadrat,0,0.1588235327869503,1
3.0,fungsi_kuadrat,0,0.15882352963236504,0
3.0,fungsi_kuadrat,0,0.15882352942618302,1
3.0,himpunan,0,0.16164383561643833,0
3.0,himpunan,0,0.15900844260822705,0
3.0,himpunan,0,0.15883561772525293,0
3.0,himpunan,0,0.15882431950822576,0
3.0,himpunan,1,0.6957458361268791,1
3.0,himpunan,0,0.24581225299635368,0
3.0,himpunan,1,0.7924973380851517,1
3.0,himpunan,0,0.2987832146995375,0
3.0,himpunan,0,0.16965574778836995,0
3.0,himpunan,1,0.7109863763589007,1
3.0,himpunan,0,0.25220104007274424,1
3.0,integral,0,0.16164383561643833,0
3.0,integral,0,0.15900844260822705,0
3.0,integral,0,0.15883561772525293,0
3.0,integral,0,0.15882431950822576,1
3.0,integral,0,0.15882358105210162,1
3.0,integral,0,0.1588235327869503,1
3.0,integral,0,0.15882352963236504,0
3.0,integral,0,0.15882352942618302,0
3.0,integral,0,0.15882352941270705,0
3.0,limit,0,0.16164383561643833,0
3.0,limit,0,0.15900844260822705,0
3.0,limit,0,0.15883561772525293,0
3.0,limit,0,0.15882431950822576,0
3.0,limit,0,0.15882358105210162,0
3.0,limit,0,0.1588235327869503,0
3.0,limit,0,0.15882352963236504,0
3.0,limit,0,0.15882352942618302,0
3.0,limit,0,0.15882352941270705,0
3.0,limit,0,0.1588235294118263,0
3.0,limit,0,0.15882352941176872,0
3.0,limit,0,0.15882352941176495,0
3.0,peluang_dasar,0,0.16164383561643833,0
3.0,peluang_dasar,0,0.15900844260822705,0
3.0,peluang_dasar,0,0.15883561772525293,0
3.0,peluang_dasar,0,0.15882431950822576,0
3.0,peluang_dasar,0,0.15882358105210162,0
3.0,peluang_dasar,0,0.1588235327869503,0
3.0,peluang_dasar,0,0.15882352963236504,1
3.0,peluang_dasar,0,0.15882352942618302,0
3.0,sistem_persamaan_linear,0,0.16164383561643833,0
3.0,sistem_persamaan_linear,0,0.15900844260822705,0
3.0,sistem_persamaan_linear,0,0.15883561772525293,0
3.0,sistem_persamaan_linear,0,0.15882431950822576,1
3.0,sistem_persamaan_linear,0,0.15882358105210162,0
3.0,sistem_persamaan_linear,0,0.1588235327869503,0
3.0,sistem_persamaan_linear,0,0.15882352963236504,1
3.0,sistem_persamaan_linear,0,0.15882352942618302,0
3.0,sistem_persamaan_linear,0,0.15882352941270705,1
3.0,sistem_persamaan_linear,0,0.1588235294118263,0
3.0,sistem_persamaan_linear,0,0.15882352941176872,0
3.0,statistika_dasar,0,0.16164383561643833,0
3.0,statistika_dasar,0,0.15900844260822705,0
3.0,statistika_dasar,0,0.15883561772525293,0
3.0,statistika_dasar,0,0.15882431950822576,0
3.0,statistika_dasar,0,0.15882358105210162,0
3.0,statistika_dasar,0,0.1588235327869503,0
3.0,statistika_dasar,0,0.15882352963236504,1
3.0,statistika_dasar,0,0.15882352942618302,0
3.0,statistika_dasar,0,0.15882352941270705,0
3.0,statistika_dasar,0,0.1588235294118263,0
3.0,trigonometri,0,0.16164383561643833,0
3.0,trigonometri,0,0.15900844260822705,0
3.0,trigonometri,0,0.15883561772525293,1
3.0,trigonometri,0,0.15882431950822576,0
3.0,trigonometri,0,0.15882358105210162,0
3.0,trigonometri,0,0.1588235327869503,0
3.0,trigonometri,0,0.15882352963236504,1
3.0,trigonometri,0,0.15882352942618302,1
3.0,trigonometri,0,0.15882352941270705,0
3.0,trigonometri,0,0.1588235294118263,1
3.0,trigonometri,0,0.15882352941176872,0
3.0,turunan,0,0.16164383561643833,0
3.0,turunan,0,0.15900844260822705,0
3.0,turunan,0,0.15883561772525293,0
3.0,turunan,0,0.15882431950822576,0
3.0,turunan,0,0.15882358105210162,0
3.0,turunan,0,0.1588235327869503,0
3.0,turunan,0,0.15882352963236504,0
3.0,turunan,0,0.15882352942618302,0
4.0,aljabar_dasar,1,0.7481481481481481,1
4.0,aljabar_dasar,1,0.9709109209864116,1
4.0,aljabar_dasar,1,0.9973277418793377,1
4.0,aljabar_dasar,1,0.9997603301779576,1
4.0,aljabar_dasar,1,0.9999785512585293,1
4.0,aljabar_dasar,1,0.9999980808652489,1
4.0,aljabar_dasar,1,0.9999998282876484,1
4.0,aljabar_dasar,1,0.9999999846362609,1
4.0,bangun_ruang,0,0.16164383561643833,0
4.0,bangun_ruang,0,0.15900844260822705,0
4.0,bangun_ruang,0,0.15883561772525293,0
4.0,bangun_ruang,0,0.15882431950822576,0
4.0,bangun_ruang,0,0.15882358105210162,1
4.0,bangun_ruang,0,0.1588235327869503,0
4.0,bangun_ruang,0,0.15882352963236504,1
4.0,bangun_ruang,0,0.15882352942618302,0
4.0,barisan_deret,0,0.16164383561643833,0
4.0,barisan_deret,0,0.15900844260822705,0
4.0,barisan_deret,0,0.15883561772525293,0
4.0,barisan_deret,0,0.15882431950822576,1
4.0,barisan_deret,0,0.15882358105210162,0
4.0,barisan_deret,0,0.1588235327869503,0
4.0,barisan_deret,0,0.15882352963236504,0
4.0,barisan_deret,0,0.15882352942618302,0
4.0,barisan_deret,0,0.15882352941270705,1
4.0,barisan_deret,0,0.1588235294118263,1
4.0,bilangan_bulat,1,0.7481481481481481,1
4.0,bilangan_bulat,1,0.9709109209864116,1
4.0,bilangan_bulat,1,0.9973277418793377,1
4.0,bilangan_bulat,1,0.9997603301779576,1
4.0,bilangan_bulat,1,0.9999785512585293,1
4.0,bilangan_bulat,1,0.9999980808652489,1
4.0,bilangan_bulat,1,0.9999998282876484,1
4.0,bilangan_bulat,1,0.9999999846362609,1
4.0,bilangan_bulat,1,0.9999999986253497,1
4.0,eksponen_logaritma,0,0.16164383561643833,0
4.0,eksponen_logaritma,0,0.15900844260822705,0
4.0,eksponen_logaritma,0,0.15883561772525293,1
4.0,eksponen_logaritma,0,0.15882431950822576,1
4.0,eksponen_logaritma,0,0.15882358105210162,0
4.0,eksponen_logaritma,0,0.1588235327869503,1
4.0,eksponen_logaritma,0,0.15882352963236504,0
4.0,eksponen_logaritma,0,0.15882352942618302,0
4.0,eksponen_logaritma,0,0.15882352941270705,1
4.0,eksponen_logaritma,0,0.1588235294118263,0
4.0,himpunan,0,0.16164383561643833,1
4.0,himpunan,0,0.15900844260822705,0
4.0,himpunan,0,0.15883561772525293,0
4.0,himpunan,1,0.695762355611335,1
4.0,himpunan,0,0.24581888753460968,0
4.0,himpunan,0,0.16511792644670736,1
4.0,himpunan,1,0.7047434735402613,1
4.0,himpunan,0,0.24951753309088026,0
4.0,himpunan,0,0.16541552479687474,0
4.0,himpunan,1,0.7051590271915523,0
4.0,himpunan,1,0.964166408365258,1
4.0,himpunan,1,0.9966876367579468,1
4.0,integral,0,0.16164383561643833,0
4.0,integral,0,0.15900844260822705,1
4.0,integral,0,0.15883561772525293,0
4.0,integral,0,0.15882431950822576,0
4.0,integral,0,0.15882358105210162,0
4.0,integral,0,0.1588235327869503,0
4.0,integral,0,0.15882352963236504,0
4.0,integral,0,0.15882352942618302,0
4.0,matriks,0,0.16164383561643833,0
4.0,matriks,0,0.15900844260822705,0
4.0,matriks,0,0.15883561772525293,0
4.0,matriks,0,0.15882431950822576,0
4.0,matriks,0,0.15882358105210162,1
4.0,matriks,0,0.1588235327869503,0
4.0,matriks,0,0.15882352963236504,1
4.0,matriks,0,0.15882352942618302,0
4.0,matriks,0,0.15882352941270705,0
4.0,matriks,0,0.1588235294118263,0
4.0,matriks,0,0.15882352941176872,1
4.0,peluang_dasar,0,0.16164383561643833,0
4.0,peluang_dasar,0,0.15900844260822705,0
4.0,peluang_dasar,0,0.15883561772525293,1
4.0,peluang_dasar,0,0.15882431950822576,1
4.0,peluang_dasar,0,0.15882358105210162,0
4.0,peluang_dasar,0,0.1588235327869503,0
4.0,peluang_dasar,0,0.15882352963236504,0
4.0,peluang_dasar,0,0.15882352942618302,0
4.0,peluang_dasar,0,0.15882352941270705,0
4.0,peluang_dasar,0,0.1588235294118263,1
4.0,persamaan_linear_satu_variabel,1,0.7481481481481481,1
4.0,persamaan_linear_satu_variabel,0,0.2704067321178121,0
4.0,persamaan_linear_satu_variabel,1,0.8119865634832893,1
4.0,persamaan_linear_satu_variabel,1,0.9797755339302199,0
4.0,persamaan_linear_satu_variabel,1,0.9981570940671969,1
4.0,persamaan_linear_satu_variabel,1,0.9998348360751276,1
4.0,persamaan_linear_satu_variabel,1,0.9999852199909791,1
4.0,persamaan_linear_satu_variabel,1,0.999998677560652,1
4.0,persamaan_linear_satu_variabel,1,0.9999998816763394,1
4.0,persamaan_linear_satu_variabel,1,0.999999989413145,0
4.0,sistem_persamaan_linear,0,0.16164383561643833,0
4.0,sistem_persamaan_linear,0,0.15900844260822705,0
4.0,sistem_persamaan_linear,0,0.15883561772525293,0
4.0,sistem_persamaan_linear,0,0.15882431950822576,0
4.0,sistem_persamaan_linear,0,0.15882358105210162,0
4.0,sistem_persamaan_linear,0,0.1588235327869503,0
4.0,sistem_persamaan_linear,0,0.15882352963236504,1
4.0,sistem_persamaan_linear,0,0.15882352942618302,0
4.0,sistem_persamaan_linear,0,0.15882352941270705,0
4.0,sistem_persamaan_linear,0,0.1588235294118263,0
4.0,sistem_persamaan_linear,0,0.15882352941176872,1
4.0,sistem_persamaan_linear,0,0.15882352941176495,0
4.0,statistika_dasar,0,0.16164383561643833,1
4.0,statistika_dasar,0,0.15900844260822705,0
4.0,statistika_dasar,0,0.15883561772525293,0
4.0,statistika_dasar,0,0.15882431950822576,0
4.0,statistika_dasar,1,0.6957458361268791,1
4.0,statistika_dasar,0,0.24581225299635368,1
4.0,statistika_dasar,0,0.16511739505509362,0
4.0,statistika_dasar,0,0.15923779018110648,0
4.0,statistika_dasar,0,0.15885061774752507,0
4.0,statistika_dasar,0,0.1588252999445159,1
4.0,teorema_pythagoras,1,0.7481481481481481,0
4.0,teorema_pythagoras,0,0.2704067321178121,0
4.0,teorema_pythagoras,0,0.16714871709011764,0
4.0,teorema_pythagoras,0,0.15937273963447018,0
4.0,teorema_pythagoras,0,0.15885944742312866,0
4.0,teorema_pythagoras,0,0.15882587708789994,0
4.0,teorema_pythagoras,0,0.15882368285504964,1
4.0,teorema_pythagoras,1,0.6957449052157244,0
4.0,teorema_pythagoras,0,0.24581187914274796,1
4.0,teorema_pythagoras,0,0.16511736511164454,0
4.0,trigonometri,0,0.16164383561643833,1
4.0,trigonometri,0,0.15900844260822705,0
4.0,trigonometri,0,0.15883561772525293,0
4.0,trigonometri,0,0.15882431950822576,0
4.0,trigonometri,0,0.15882358105210162,1
4.0,trigonometri,0,0.1588235327869503,0
4.0,trigonometri,0,0.15882352963236504,0
4.0,trigonometri,0,0.15882352942618302,0
4.0,trigonometri,0,0.15882352941270705,0
4.0,trigonometri,0,0.1588235294118263,1
4.0,trigonometri,0,0.15882352941176872,0
4.0,turunan,0,0.16164383561643833,0
4.0,turunan,0,0.15900844260822705,0
4.0,turunan,0,0.15883561772525293,0
4.0,turunan,0,0.15882431950822576,1
4.0,turunan,0,0.15882358105210162,0
4.0,turunan,0,0.1588235327869503,1
4.0,turunan,0,0.15882352963236504,0
4.0,turunan,0,0.15882352942618302,0
4.0,turunan,0,0.15882352941270705,0
4.0,turunan,0,0.1588235294118263,0
4.0,turunan,0,0.15882352941176872,1
4.0,turunan,0,0.15882352941176495,1
5.0,aljabar_dasar,1,0.7481481481481481,1
5.0,aljabar_dasar,0,0.2704067321178121,1
5.0,aljabar_dasar,0,0.16714871709011764,0
5.0,aljabar_dasar,0,0.15937273963447018,1
5.0,aljabar_dasar,0,0.15885944742312866,0
5.0,aljabar_dasar,0,0.15882587708789994,0
