student_id,skill,p_knowledge_true,p_guess,p_slip,lesson_log_id,timestamp
2.0,integral,0,0.25,0.15,93,2026-04-25
2.0,integral,0,0.25,0.15,94,2026-04-28
2.0,integral,0,0.25,0.15,95,2026-04-30
2.0,integral,0,0.25,0.15,96,2026-05-03
2.0,integral,1,0.25,0.15,97,2026-05-05
2.0,integral,1,0.25,0.15,98,2026-05-08
2.0,integral,1,0.25,0.15,99,2026-05-10
2.0,integral,1,0.25,0.15,100,2026-05-11
3.0,penjumlahan,1,0.2,0.1,101,2026-01-01
3.0,penjumlahan,1,0.2,0.1,102,2026-01-02
3.0,penjumlahan,1,0.2,0.1,103,2026-01-05
3.0,penjumlahan,1,0.2,0.1,104,2026-01-07
3.0,penjumlahan,1,0.2,0.1,105,2026-01-10
3.0,penjumlahan,1,0.2,0.1,106,2026-01-11
3.0,penjumlahan,1,0.2,0.1,107,2026-01-12
3.0,pengurangan,0,0.2,0.1,108,2026-01-13
3.0,pengurangan,0,0.2,0.1,109,2026-01-16
3.0,pengurangan,0,0.2,0.1,110,2026-01-19
3.0,pengurangan,0,0.2,0.1,111,2026-01-21
3.0,pengurangan,0,0.2,0.1,112,2026-01-22
3.0,pengurangan,0,0.2,0.1,113,2026-01-25
3.0,pengurangan,0,0.2,0.1,114,2026-01-26
3.0,pengurangan,0,0.2,0.1,115,2026-01-28
3.0,perkalian,0,0.2,0.1,116,2026-01-30
3.0,perkalian,0,0.2,0.1,117,2026-02-01
3.0,perkalian,0,0.2,0.1,118,2026-02-04
3.0,perkalian,0,0.2,0.1,119,2026-02-07
3.0,perkalian,0,0.2,0.1,120,2026-02-09
3.0,pembagian,0,0.2,0.1,121,2026-02-11
3.0,pembagian,0,0.2,0.1,122,2026-02-14
3.0,pembagian,0,0.2,0.1,123,2026-02-16
3.0,pembagian,0,0.2,0.1,124,2026-02-19
3.0,pembagian,0,0.2,0.1,125,2026-02-21
3.0,pembagian,0,0.2,0.1,126,2026-02-24
3.0,pembagian,0,0.2,0.1,127,2026-02-27
3.0,pecahan,1,0.2,0.1,128,2026-03-02
3.0,pecahan,1,0.2,0.1,129,2026-03-05
3.0,pecahan,1,0.2,0.1,130,2026-03-07
3.0,pecahan,1,0.2,0.1,131,2026-03-09
3.0,pecahan,1,0.2,0.1,132,2026-03-10
3.0,pecahan,1,0.2,0.1,133,2026-03-12
3.0,pecahan,1,0.2,0.1,134,2026-03-15
3.0,pecahan,1,0.2,0.1,135,2026-03-16
3.0,pecahan,0,0.2,0.1,136,2026-03-18
3.0,desimal,0,0.2,0.1,137,2026-03-19
3.0,desimal,0,0.2,0.1,138,2026-03-20
3.0,desimal,0,0.2,0.1,139,2026-03-23
3.0,desimal,0,0.2,0.1,140,2026-03-26
3.0,desimal,0,0.2,0.1,141,2026-03-29
3.0,desimal,0,0.2,0.1,142,2026-03-30
3.0,persamaan_linear,0,0.2,0.1,143,2026-04-02
3.0,persamaan_linear,0,0.2,0.1,144,2026-04-04
3.0,persamaan_linear,0,0.2,0.1,145,2026-04-06
3.0,persamaan_linear,0,0.2,0.1,146,2026-04-08
3.0,persamaan_linear,0,0.2,0.1,147,2026-04-11
3.0,persamaan_linear,0,0.2,0.1,148,2026-04-13
3.0,persamaan_linear,0,0.2,0.1,149,2026-04-16
3.0,persamaan_linear,0,0.2,0.1,150,2026-04-17
3.0,fungsi,0,0.2,0.1,151,2026-04-19
3.0,fungsi,0,0.2,0.1,152,2026-04-22
3.0,fungsi,0,0.2,0.1,153,2026-04-23
3.0,fungsi,0,0.2,0.1,154,2026-04-24
3.0,fungsi,0,0.2,0.1,155,2026-04-25
3.0,fungsi,0,0.2,0.1,156,2026-04-26
3.0,fungsi,0,0.2,0.1,157,2026-04-28
3.0,limit,0,0.2,0.1,158,2026-04-30
3.0,limit,0,0.2,0.1,159,2026-05-01
3.0,limit,0,0.2,0.1,160,2026-05-03
3.0,limit,0,0.2,0.1,161,2026-05-06
3.0,limit,1,0.2,0.1,162,2026-05-07
3.0,turunan,0,0.2,0.1,163,2026-05-10
3.0,turunan,0,0.2,0.1,164,2026-05-11
3.0,turunan,0,0.2,0.1,165,2026-05-13
3.0,turunan,0,0.2,0.1,166,2026-05-15
3.0,turunan,0,0.2,0.1,167,2026-05-18
3.0,turunan,0,0.2,0.1,168,2026-05-20
3.0,turunan,0,0.2,0.1,169,2026-05-21
3.0,integral,0,0.2,0.1,170,2026-05-24
3.0,integral,0,0.2,0.1,171,2026-05-27
3.0,integral,0,0.2,0.1,172,2026-05-29
3.0,integral,0,0.2,0.1,173,2026-05-31
3.0,integral,0,0.2,0.1,174,2026-06-01
4.0,penjumlahan,1,0.1,0.05,175,2026-01-01
4.0,penjumlahan,1,0.1,0.05,176,2026-01-02
4.0,penjumlahan,1,0.1,0.05,177,2026-01-05
4.0,penjumlahan,1,0.1,0.05,178,2026-01-07
4.0,penjumlahan,1,0.1,0.05,179,2026-01-08
4.0,penjumlahan,0,0.1,0.05,180,2026-01-10
4.0,penjumlahan,0,0.1,0.05,181,2026-01-11
4.0,penjumlahan,0,0.1,0.05,182,2026-01-13
4.0,penjumlahan,0,0.1,0.05,183,2026-01-16
4.0,pengurangan,1,0.1,0.05,184,2026-01-19
4.0,pengurangan,1,0.1,0.05,185,2026-01-22
4.0,pengurangan,1,0.1,0.05,186,2026-01-24
4.0,pengurangan,1,0.1,0.05,187,2026-01-26
4.0,pengurangan,1,0.1,0.05,188,2026-01-27
4.0,pengurangan,1,0.1,0.05,189,2026-01-30
4.0,pengurangan,1,0.1,0.05,190,2026-02-01
4.0,perkalian,1,0.1,0.05,191,2026-02-02
4.0,perkalian,1,0.1,0.05,192,2026-02-04
4.0,perkalian,1,0.1,0.05,193,2026-02-07
4.0,perkalian,1,0.1,0.05,194,2026-02-10
4.0,perkalian,1,0.1,0.05,195,2026-02-12
4.0,pembagian,1,0.1,0.05,196,2026-02-13
4.0,pembagian,1,0.1,0.05,197,2026-02-14
4.0,pembagian,1,0.1,0.05,198,2026-02-17
4.0,pembagian,1,0.1,0.05,199,2026-02-18
4.0,pembagian,1,0.1,0.05,200,2026-02-20
4.0,pembagian,1,0.1,0.05,201,2026-02-21
4.0,pembagian,1,0.1,0.05,202,2026-02-23
4.0,pecahan,1,0.1,0.05,203,2026-02-26
4.0,pecahan,0,0.1,0.05,204,2026-02-27
4.0,pecahan,0,0.1,0.05,205,2026-03-02
4.0,pecahan,0,0.1,0.05,206,2026-03-04
4.0,pecahan,0,0.1,0.05,207,2026-03-05
4.0,pecahan,0,0.1,0.05,208,2026-03-07
4.0,pecahan,0,0.1,0.05,209,2026-03-08
4.0,limit,0,0.1,0.05,210,2026-03-10
4.0,limit,0,0.1,0.05,211,2026-03-11
4.0,limit,0,0.1,0.05,212,2026-03-14
4.0,limit,1,0.1,0.05,213,2026-03-15
4.0,limit,0,0.1,0.05,214,2026-03-17
4.0,limit,0,0.1,0.05,215,2026-03-19
4.0,limit,0,0.1,0.05,216,2026-03-20
4.0,limit,0,0.1,0.05,217,2026-03-22
4.0,limit,0,0.1,0.05,218,2026-03-24
4.0,turunan,0,0.1,0.05,219,2026-03-27
4.0,turunan,0,0.1,0.05,220,2026-03-29
4.0,turunan,0,0.1,0.05,221,2026-04-01
4.0,turunan,0,0.1,0.05,222,2026-04-02
4.0,turunan,0,0.1,0.05,223,2026-04-03
4.0,integral,0,0.1,0.05,224,2026-04-05
4.0,integral,0,0.1,0.05,225,2026-04-07
4.0,integral,0,0.1,0.05,226,2026-04-10
4.0,integral,0,0.1,0.05,227,2026-04-13
4.0,integral,0,0.1,0.05,228,2026-04-16
4.0,integral,0,0.1,0.05,229,2026-04-19
5.0,penjumlahan,0,0.1,0.05,230,2026-01-01
5.0,penjumlahan,1,0.1,0.05,231,2026-01-02
5.0,penjumlahan,1,0.1,0.05,232,2026-01-04
5.0,penjumlahan,1,0.1,0.05,233,2026-01-06
5.0,penjumlahan,1,0.1,0.05,234,2026-01-09
5.0,penjumlahan,1,0.1,0.05,235,2026-01-11
5.0,penjumlahan,1,0.1,0.05,236,2026-01-14
5.0,pengurangan,1,0.1,0.05,237,2026-01-17
5.0,pengurangan,1,0.1,0.05,238,2026-01-19
5.0,pengurangan,1,0.1,0.05,239,2026-01-22
5.0,pengurangan,1,0.1,0.05,240,2026-01-24
5.0,pengurangan,1,0.1,0.05,241,2026-01-26
5.0,pengurangan,1,0.1,0.05,242,2026-01-27
5.0,pengurangan,1,0.1,0.05,243,2026-01-28
5.0,pengurangan,1,0.1,0.05,244,2026-01-30
5.0,desimal,0,0.1,0.05,245,2026-01-31
5.0,desimal,1,0.1,0.05,246,2026-02-02
5.0,desimal,1,0.1,0.05,247,2026-02-03
5.0,desimal,1,0.1,0.05,248,2026-02-04
5.0,desimal,1,0.1,0.05,249,2026-02-07
5.0,desimal,1,0.1,0.05,250,2026-02-08
5.0,desimal,1,0.1,0.05,251,2026-02-10
5.0,desimal,0,0.1,0.05,252,2026-02-12
5.0,desimal,0,0.1,0.05,253,2026-02-15
5.0,aljabar,0,0.1,0.05,254,2026-02-16
5.0,aljabar,0,0.1,0.05,255,2026-02-19
5.0,aljabar,0,0.1,0.05,256,2026-02-20
5.0,aljabar,0,0.1,0.05,257,2026-02-22
5.0,aljabar,0,0.1,0.05,258,2026-02-23
5.0,aljabar,0,0.1,0.05,259,2026-02-26
5.0,aljabar,0,0.1,0.05,260,2026-02-28
5.0,aljabar,0,0.1,0.05,261,2026-03-03
5.0,aljabar,0,0.1,0.05,262,2026-03-05
5.0,fungsi,0,0.1,0.05,263,2026-03-08
5.0,fungsi,0,0.1,0.05,264,2026-03-10
5.0,fungsi,0,0.1,0.05,265,2026-03-12
5.0,fungsi,0,0.1,0.05,266,2026-03-15
5.0,fungsi,0,0.1,0.05,267,2026-03-18
5.0,fungsi,0,0.1,0.05,268,2026-03-20
5.0,fungsi,0,0.1,0.05,269,2026-03-23
5.0,fungsi,0,0.1,0.05,270,2026-03-26
5.0,fungsi,0,0.1,0.05,271,2026-03-29
5.0,turunan,0,0.1,0.05,272,2026-03-30
5.0,turunan,0,0.1,0.05,273,2026-04-01
5.0,turunan,0,0.1,0.05,274,2026-04-03
5.0,turunan,0,0.1,0.05,275,2026-04-05
5.0,turunan,0,0.1,0.05,276,2026-04-06
5.0,integral,0,0.1,0.05,277,2026-04-09
5.0,integral,0,0.1,0.05,278,2026-04-11
5.0,integral,0,0.1,0.05,279,2026-04-13
5.0,integral,0,0.1,0.05,280,2026-04-16
5.0,integral,0,0.1,0.05,281,2026-04-19
5.0,integral,0,0.1,0.05,282,2026-04-21
5.0,integral,0,0.1,0.05,283,2026-04-23
5.0,integral,0,0.1,0.05,284,2026-04-26
5.0,integral,0,0.1,0.05,285,2026-04-28
6.0,penjumlahan,1,0.35,0.1,286,2026-01-01
6.0,penjumlahan,1,0.35,0.1,287,2026-01-03
6.0,penjumlahan,1,0.35,0.1,288,2026-01-04
6.0,penjumlahan,1,0.35,0.1,289,2026-01-07
6.0,penjumlahan,1,0.35,0.1,290,2026-01-10
6.0,pengurangan,0,0.35,0.1,291,2026-01-11
6.0,pengurangan,0,0.35,0.1,292,2026-01-12
6.0,pengurangan,0,0.35,0.1,293,2026-01-13
6.0,pengurangan,0,0.35,0.1,294,2026-01-16
6.0,pengurangan,0,0.35,0.1,295,2026-01-17
6.0,pengurangan,0,0.35,0.1,296,2026-01-18
6.0,pengurangan,0,0.35,0.1,297,2026-01-21
6.0,pecahan,1,0.35,0.1,298,2026-01-24
6.0,pecahan,1,0.35,0.1,299,2026-01-25
6.0,pecahan,1,0.35,0.1,300,2026-01-28
6.0,pecahan,1,0.35,0.1,301,2026-01-29
6.0,pecahan,1,0.35,0.1,302,2026-01-30
6.0,pecahan,1,0.35,0.1,303,2026-02-01
6.0,pecahan,1,0.35,0.1,304,2026-02-03
6.0,desimal,0,0.35,0.1,305,2026-02-06
6.0,desimal,0,0.35,0.1,306,2026-02-09
6.0,desimal,0,0.35,0.1,307,2026-02-10
6.0,desimal,0,0.35,0.1,308,2026-02-11
6.0,desimal,0,0.35,0.1,309,2026-02-14
6.0,desimal,1,0.35,0.1,310,2026-02-15
6.0,desimal,1,0.35,0.1,311,2026-02-18
6.0,fungsi,0,0.35,0.1,312,2026-02-21
6.0,fungsi,0,0.35,0.1,313,2026-02-23
6.0,fungsi,0,0.35,0.1,314,2026-02-25
6.0,fungsi,0,0.35,0.1,315,2026-02-27
6.0,fungsi,0,0.35,0.1,316,2026-02-28
6.0,limit,0,0.35,0.1,317,2026-03-01
6.0,limit,0,0.35,0.1,318,2026-03-04
6.0,limit,0,0.35,0.1,319,2026-03-07
6.0,limit,0,0.35,0.1,320,2026-03-10
6.0,limit,0,0.35,0.1,321,2026-03-12
6.0,limit,0,0.35,0.1,322,2026-03-15
6.0,limit,0,0.35,0.1,323,2026-03-17
6.0,integral,0,0.35,0.1,324,2026-03-18
6.0,integral,1,0.35,0.1,325,2026-03-20
6.0,integral,1,0.35,0.1,326,2026-03-23
6.0,integral,1,0.35,0.1,327,2026-03-26
6.0,integral,1,0.35,0.1,328,2026-03-29
7.0,penjumlahan,1,0.1,0.05,329,2026-01-01
7.0,penjumlahan,1,0.1,0.05,330,2026-01-02
7.0,penjumlahan,1,0.1,0.05,331,2026-01-04
7.0,penjumlahan,1,0.1,0.05,332,2026-01-07
7.0,penjumlahan,1,0.1,0.05,333,2026-01-09
7.0,pengurangan,1,0.1,0.05,334,2026-01-10
7.0,pengurangan,1,0.1,0.05,335,2026-01-13
7.0,pengurangan,1,0.1,0.05,336,2026-01-14
7.0,pengurangan,1,0.1,0.05,337,2026-01-16
7.0,pengurangan,1,0.1,0.05,338,2026-01-19
7.0,perkalian,0,0.1,0.05,339,2026-01-21
7.0,perkalian,0,0.1,0.05,340,2026-01-23
7.0,perkalian,0,0.1,0.05,341,2026-01-26
7.0,perkalian,0,0.1,0.05,342,2026-01-27
7.0,perkalian,0,0.1,0.05,343,2026-01-30
7.0,perkalian,0,0.1,0.05,344,2026-01-31
7.0,perkalian,0,0.1,0.05,345,2026-02-02
7.0,perkalian,0,0.1,0.05,346,2026-02-05
7.0,pembagian,0,0.1,0.05,347,2026-02-07
7.0,pembagian,0,0.1,0.05,348,2026-02-10
7.0,pembagian,0,0.1,0.05,349,2026-02-11
7.0,pembagian,1,0.1,0.05,350,2026-02-14
7.0,pembagian,1,0.1,0.05,351,2026-02-15
7.0,pecahan,1,0.1,0.05,352,2026-02-17
7.0,pecahan,1,0.1,0.05,353,2026-02-18
7.0,pecahan,1,0.1,0.05,354,2026-02-20
7.0,pecahan,1,0.1,0.05,355,2026-02-22
7.0,pecahan,1,0.1,0.05,356,2026-02-25
7.0,desimal,0,0.1,0.05,357,2026-02-27
7.0,desimal,1,0.1,0.05,358,2026-03-01
7.0,desimal,1,0.1,0.05,359,2026-03-03
7.0,desimal,1,0.1,0.05,360,2026-03-05
7.0,desimal,1,0.1,0.05,361,2026-03-06
7.0,desimal,1,0.1,0.05,362,2026-03-07
7.0,persamaan_linear,0,0.1,0.05,363,2026-03-09
7.0,persamaan_linear,0,0.1,0.05,364,2026-03-11
7.0,persamaan_linear,0,0.1,0.05,365,2026-03-13
7.0,persamaan_linear,0,0.1,0.05,366,2026-03-16
7.0,persamaan_linear,0,0.1,0.05,367,2026-03-18
7.0,persamaan_linear,0,0.1,0.05,368,2026-03-19
7.0,persamaan_linear,0,0.1,0.05,369,2026-03-22
7.0,persamaan_linear,0,0.1,0.05,370,2026-03-23
7.0,persamaan_linear,0,0.1,0.05,371,2026-03-24
7.0,fungsi,0,0.1,0.05,372,2026-03-27
7.0,fungsi,0,0.1,0.05,373,2026-03-30
7.0,fungsi,0,0.1,0.05,374,2026-04-02
7.0,fungsi,0,0.1,0.05,375,2026-04-04
7.0,fungsi,0,0.1,0.05,376,2026-04-06
7.0,fungsi,0,0.1,0.05,377,2026-04-08
7.0,fungsi,0,0.1,0.05,378,2026-04-10
7.0,fungsi,0,0.1,0.05,379,2026-04-11
7.0,integral,0,0.1,0.05,380,2026-04-14
7.0,integral,0,0.1,0.05,381,2026-04-15
7.0,integral,0,0.1,0.05,382,2026-04-18
7.0,integral,0,0.1,0.05,383,2026-04-21
7.0,integral,0,0.1,0.05,384,2026-04-23
7.0,integral,0,0.1,0.05,385,2026-04-25
7.0,integral,0,0.1,0.05,386,2026-04-27
7.0,integral,0,0.1,0.05,387,2026-04-29
7.0,integral,0,0.1,0.05,388,2026-05-02
8.0,penjumlahan,0,0.2,0.1,389,2026-01-01
8.0,penjumlahan,0,0.2,0.1,390,2026-01-04
8.0,penjumlahan,0,0.2,0.1,391,2026-01-05
8.0,penjumlahan,0,0.2,0.1,392,2026-01-06
8.0,penjumlahan,0,0.2,0.1,393,2026-01-09
8.0,pengurangan,1,0.2,0.1,394,2026-01-10
8.0,pengurangan,1,0.2,0.1,395,2026-01-13
8.0,pengurangan,1,0.2,0.1,396,2026-01-14
8.0,pengurangan,1,0.2,0.1,397,2026-01-16
8.0,pengurangan,1,0.2,0.1,398,2026-01-17
8.0,pengurangan,1,0.2,0.1,399,2026-01-18
8.0,pengurangan,1,0.2,0.1,400,2026-01-20
8.0,pengurangan,1,0.2,0.1,401,2026-01-22
8.0,pengurangan,1,0.2,0.1,402,2026-01-23
8.0,pembagian,0,0.2,0.1,403,2026-01-26
8.0,pembagian,0,0.2,0.1,404,2026-01-29
8.0,pembagian,0,0.2,0.1,405,2026-02-01
8.0,pembagian,0,0.2,0.1,406,2026-02-03
8.0,pembagian,0,0.2,0.1,407,2026-02-04
8.0,pecahan,0,0.2,0.1,408,2026-02-05
8.0,pecahan,0,0.2,0.1,409,2026-02-06
8.0,pecahan,0,0.2,0.1,410,2026-02-09
8.0,pecahan,1,0.2,0.1,411,2026-02-11
8.0,pecahan,1,0.2,0.1,412,2026-02-14
8.0,pecahan,1,0.2,0.1,413,2026-02-16
8.0,pecahan,1,0.2,0.1,414,2026-02-18
8.0,pecahan,1,0.2,0.1,415,2026-02-20
8.0,pecahan,1,0.2,0.1,416,2026-02-23
8.0,desimal,0,0.2,0.1,417,2026-02-25
8.0,desimal,0,0.2,0.1,418,2026-02-28
8.0,desimal,0,0.2,0.1,419,2026-03-01
8.0,desimal,0,0.2,0.1,420,2026-03-03
8.0,desimal,0,0.2,0.1,421,2026-03-05
8.0,aljabar,0,0.2,0.1,422,2026-03-08
8.0,aljabar,0,0.2,0.1,423,2026-03-09
8.0,aljabar,0,0.2,0.1,424,2026-03-12
8.0,aljabar,0,0.2,0.1,425,2026-03-14
8.0,aljabar,0,0.2,0.1,426,2026-03-16
8.0,aljabar,0,0.2,0.1,427,2026-03-17
8.0,aljabar,0,0.2,0.1,428,2026-03-19
8.0,persamaan_linear,0,0.2,0.1,429,2026-03-20
8.0,persamaan_linear,1,0.2,0.1,430,2026-03-22
8.0,persamaan_linear,1,0.2,0.1,431,2026-03-25
8.0,persamaan_linear,1,0.2,0.1,432,2026-03-26
8.0,persamaan_linear,1,0.2,0.1,433,2026-03-28
8.0,fungsi,1,0.2,0.1,434,2026-03-30
8.0,fungsi,1,0.2,0.1,435,2026-03-31
8.0,fungsi,1,0.2,0.1,436,2026-04-03
8.0,fungsi,1,0.2,0.1,437,2026-04-04
8.0,fungsi,1,0.2,0.1,438,2026-04-05
8.0,fungsi,1,0.2,0.1,439,2026-04-08
8.0,fungsi,1,0.2,0.1,440,2026-04-10
8.0,fungsi,1,0.2,0.1,441,2026-04-13
8.0,limit,0,0.2,0.1,442,2026-04-15
8.0,limit,0,0.2,0.1,443,2026-04-17
8.0,limit,0,0.2,0.1,444,2026-04-19
8.0,limit,0,0.2,0.1,445,2026-04-21
8.0,limit,0,0.2,0.1,446,2026-04-23
8.0,limit,0,0.2,0.1,447,2026-04-24
8.0,limit,0,0.2,0.1,448,2026-04-27
8.0,limit,0,0.2,0.1,449,2026-04-30
9.0,penjumlahan,1,0.1,0.05,450,2026-01-01
9.0,penjumlahan,1,0.1,0.05,451,2026-01-03
9.0,penjumlahan,1,0.1,0.05,452,2026-01-06
9.0,penjumlahan,1,0.1,0.05,453,2026-01-08
9.0,penjumlahan,1,0.1,0.05,454,2026-01-10
9.0,penjumlahan,1,0.1,0.05,455,2026-01-13
9.0,penjumlahan,1,0.1,0.05,456,2026-01-15
9.0,penjumlahan,1,0.1,0.05,457,2026-01-18
9.0,pengurangan,0,0.1,0.05,458,2026-01-19
9.0,pengurangan,0,0.1,0.05,459,2026-01-22
9.0,pengurangan,0,0.1,0.05,460,2026-01-24
9.0,pengurangan,1,0.1,0.05,461,2026-01-26
9.0,pengurangan,1,0.1,0.05,462,2026-01-29
9.0,pengurangan,1,0.1,0.05,463,2026-02-01
9.0,pengurangan,1,0.1,0.05,464,2026-02-03
9.0,perkalian,0,0.1,0.05,465,2026-02-06
9.0,perkalian,0,0.1,0.05,466,2026-02-07
9.0,perkalian,0,0.1,0.05,467,2026-02-08
9.0,perkalian,0,0.1,0.05,468,2026-02-09
9.0,perkalian,0,0.1,0.05,469,2026-02-10
9.0,perkalian,0,0.1,0.05,470,2026-02-12
9.0,perkalian,0,0.1,0.05,471,2026-02-13
9.0,perkalian,0,0.1,0.05,472,2026-02-16
9.0,pembagian,1,0.1,0.05,473,2026-02-19
9.0,pembagian,1,0.1,0.05,474,2026-02-21
9.0,pembagian,1,0.1,0.05,475,2026-02-22
9.0,pembagian,0,0.1,0.05,476,2026-02-24
9.0,pembagian,0,0.1,0.05,477,2026-02-25
9.0,pembagian,0,0.1,0.05,478,2026-02-26
9.0,desimal,0,0.1,0.05,479,2026-03-01
9.0,desimal,1,0.1,0.05,480,2026-03-03
9.0,desimal,1,0.1,0.05,481,2026-03-06
9.0,desimal,1,0.1,0.05,482,2026-03-08
9.0,desimal,1,0.1,0.05,483,2026-03-10
9.0,desimal,1,0.1,0.05,484,2026-03-13
9.0,desimal,1,0.1,0.05,485,2026-03-16
9.0,desimal,1,0.1,0.05,486,2026-03-17
9.0,desimal,1,0.1,0.05,487,2026-03-19
9.0,aljabar,0,0.1,0.05,488,2026-03-21
9.0,aljabar,0,0.1,0.05,489,2026-03-24
9.0,aljabar,0,0.1,0.05,490,2026-03-25
9.0,aljabar,0,0.1,0.05,491,2026-03-26
9.0,aljabar,1,0.1,0.05,492,2026-03-29
9.0,aljabar,1,0.1,0.05,493,2026-03-30
9.0,aljabar,1,0.1,0.05,494,2026-04-02
9.0,aljabar,1,0.1,0.05,495,2026-04-05
9.0,persamaan_linear,0,0.1,0.05,496,2026-04-07
9.0,persamaan_linear,0,0.1,0.05,497,2026-04-08
